"","post_id","count","dw_page_sk","dw_eff_dt","page_path_tx","conf_page_path_tx","page_hier_lvl1_nm","parent_page_sk","http_return_cd","nldt_type_cd","page_vertical_tx","dw_last_updt_ts","dw_load_ts","log_id","custom_id","blog_id","helpful_yn","message","ip_address","user_id","created_dt"
"233",63029,14,395309,2016-07-15,"blog/credit-cards/credit-card-cancelled-due-inactivity","blog/credit-cards/credit-card-cancelled-due-inactivity","Credit Cards",395309,200,"N","Credit Cards","2016-07-18 04:17:23","2016-01-29 05:56:02",163092,0,1,"yes","Retired z\nGot 2 months before the inactive card is cancelled. I&#039;d it a lesser impact if I close the\nI got a inactive card cancellation that will be closed in 2 months. Is there a lesser or different score impact if I close the account before the issuer? I can close the account in a manner of minutes, no need to wait. The language is pretty clear even if I do use the card it&#039;s gone.  Paying in full each month, on Auto pay is not supposed to be a slap on the wrist. I appreciate the advice. Once burned twice learned.\n\n\n\n\n\n\n\n\n","98.91.88.19",0,2016-06-19
"234",63029,14,395309,2016-07-15,"blog/credit-cards/credit-card-cancelled-due-inactivity","blog/credit-cards/credit-card-cancelled-due-inactivity","Credit Cards",395309,200,"N","Credit Cards","2016-07-18 04:17:23","2016-01-29 05:56:02",160142,0,1,"no","Information here was conflicting with other information about credit cards. Another site said your credit score only gets dinged on a cancellation if it was because of default or delinquency. Also, here it says to pay the balance in full each month, but then the credit card companies are making no interest off of you, and companies like to see people making monthly payments on revolving credit.","107.77.216.4",0,2016-06-09
"235",63029,14,395309,2016-07-15,"blog/credit-cards/credit-card-cancelled-due-inactivity","blog/credit-cards/credit-card-cancelled-due-inactivity","Credit Cards",395309,200,"N","Credit Cards","2016-07-18 04:17:23","2016-01-29 05:56:02",152805,0,1,"yes","No","207.255.209.15",0,2016-05-08
"236",63029,14,395309,2016-07-15,"blog/credit-cards/credit-card-cancelled-due-inactivity","blog/credit-cards/credit-card-cancelled-due-inactivity","Credit Cards",395309,200,"N","Credit Cards","2016-07-18 04:17:23","2016-01-29 05:56:02",157653,0,1,"yes","This practice is unfair","66.175.168.59",0,2016-06-01
"237",63029,14,395309,2016-07-15,"blog/credit-cards/credit-card-cancelled-due-inactivity","blog/credit-cards/credit-card-cancelled-due-inactivity","Credit Cards",395309,200,"N","Credit Cards","2016-07-18 04:17:23","2016-01-29 05:56:02",145038,0,1,"no","All it says is use the card","24.154.236.173",0,2016-04-26
"238",63073,1,350258,2016-07-15,"blog/credit-cards/perks-military-traveller","blog/credit-cards/perks-military-traveller","Credit Cards",350258,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59",159569,0,1,"yes","Military members do receive 30 days of leave per year. However, unlike civilian personnel they have to take leave if they travel a certain distance away from their home base over weekends.  For example:  during a 3 day holiday weekend like Memorial Day the service member must use 3 days of leave if they travel somewhere away from their base for Sat-Mon.   Just thought this was helpful putting the 30 days of leave into perspective.   Thanks.   Great article.","184.98.241.253",0,2016-06-07
"239",63190,1,350587,2016-07-15,"blog/credit-cards/paying-college-tuition-credit-card-good-idea","blog/credit-cards/paying-college-tuition-credit-card-good-idea","Credit Cards",350587,200,"D","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59",155023,0,1,"no","Shitty info","71.219.44.1",0,2016-05-16
"240",63272,1,510200,2016-07-15,"blog/studies/best-towns-vermont-young-families","blog/studies/best-towns-vermont-young-families","Other",510200,200,"N","Other","2016-07-18 04:17:23","2016-05-24 07:28:34",161395,0,1,"no","it&#039;s completely inaccurate","160.93.228.219",0,2016-06-13
"241",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",162396,0,1,"yes","Nay","49.196.166.123",0,2016-06-16
"242",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",163896,0,1,"no","it didn&#039;t tell me the places that don&#039;t take it it is a very big unconvince when that&#039;s all you have","192.154.14.217",0,2016-06-21
"243",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",152811,0,1,"no","How many merchants?","24.125.167.86",0,2016-05-08
"244",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",160362,0,1,"yes","No","66.87.101.210",0,2016-06-09
"245",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",156496,0,1,"yes","Got the info I needed!","50.26.200.154",0,2016-05-27
"246",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",159941,0,1,"yes","No","107.72.98.94",0,2016-06-08
"247",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",155535,0,1,"yes","nope","73.70.42.73, 73.70.42.73",0,2016-05-19
"248",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",160678,0,1,"yes","no","216.14.238.90",0,2016-06-10
"249",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",152613,0,1,"yes","from my experience and having Amex card &amp; I have four. I experience a few set back from ccompanies that do not accept Amex cards, but overall I can use my Amex card just about every where. Just like this article stated most of the wewealthiest customers like to shop with their Amex cards.  As for me, I&#039;m not one of them. I&#039;m middle class &amp; like to earn perks &amp; rewards point that Amex offers; Amex also have the best customer service money can buy.","66.87.136.118",0,2016-05-07
"250",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",152388,0,1,"yes","No.   But that is a good answer why AMEX is not accepted frequently and I do apperciated ur unbiased opion.","50.183.199.125",0,2016-05-06
"251",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",152177,0,1,"no","I wanted to know where american express is accepted.","71.87.15.195",0,2016-05-05
"252",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",162300,0,1,"yes","Thank you","73.242.213.63",0,2016-06-16
"253",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",157237,0,1,"yes","Very brief and concise, thanks!","68.54.248.46",0,2016-05-30
"254",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",157688,0,1,"yes","This is  awesome! I was trying to figure out why? however just reading the article, everything make sence. Thank you so much!!!","190.140.224.58",0,2016-06-01
"255",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",160368,0,1,"yes","no","104.240.86.211",0,2016-06-09
"256",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",161293,0,1,"yes","Good article.","85.255.233.3",0,2016-06-13
"257",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",153223,0,1,"yes","I would love to be one of those clientele that travels all over the world and gets to use those classy privileged flyer lounges.  Oh well, I still use my little Business Costco AMEX card all over and whenever I can.  To me the great customer service is well worth it.","75.142.224.167",0,2016-05-10
"258",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",156623,0,1,"yes","Great article. It clearly explained in short why businesses doesn&#039;t accept American Express credit cards. Thanks. I will share this with others as this issue arises.","107.77.227.10",0,2016-05-28
"259",63357,22,350275,2016-07-15,"blog/credit-cards/retailers-accept-american-express","blog/credit-cards/retailers-accept-american-express","Credit Cards",350275,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-18 23:54:03",159225,0,1,"yes","Tim to\nCancel\nThis\nCard","68.35.197.98",0,2016-06-05
"260",63361,4,396001,2016-07-15,"blog/credit-cards/credit-card-churning","blog/credit-cards/credit-card-churning","Credit Cards",396001,200,"N","Credit Cards","2016-07-18 04:17:23","2016-01-29 05:56:02",152897,0,1,"yes","Churning Rocks !","96.232.157.153",0,2016-05-08
"261",63361,4,396001,2016-07-15,"blog/credit-cards/credit-card-churning","blog/credit-cards/credit-card-churning","Credit Cards",396001,200,"N","Credit Cards","2016-07-18 04:17:23","2016-01-29 05:56:02",154159,0,1,"yes","So helpful! Awesome overview!!","69.180.29.112",0,2016-05-12
"262",63375,1,350547,2016-07-15,"blog/credit-cards/benefits-world-elite-mastercard","blog/credit-cards/benefits-world-elite-mastercard","Credit Cards",350547,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59",158055,0,1,"no","No specific info on car rental insurance coverage","70.212.49.119",0,2016-06-02
"263",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",152377,0,1,"yes","No","23.112.0.15",0,2016-05-06
"264",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",162641,0,1,"yes","Thanks fa.","174.117.162.129",0,2016-06-17
"265",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",162963,0,1,"yes","excellent and very educative.","69.125.240.62",0,2016-06-18
"266",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",151696,0,1,"yes","List examples of what a &quot;bad&quot; credit score would be.","198.0.43.74",0,2016-05-03
"267",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",152945,0,1,"yes","Thank you for this article.It was informative and inspiring.Patience. really IS a virtue! :)\n\n","69.116.191.102",0,2016-05-09
"268",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",161652,0,1,"yes","No","172.56.4.151",0,2016-06-14
"269",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",152720,0,1,"yes","Thanks for that hint on special circumstances.It also helps for people trying to increase their score in a short amount of time,It takes discipline and more discipline.","99.33.187.141",0,2016-05-08
"270",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",151914,0,1,"yes","Gives me many things to consider; which is great! Thank You!","199.184.241.5",0,2016-05-04
"271",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",156013,0,1,"no","One month ago I got a store credit card how long should I wait to apply for Amex card my credit score is good","172.56.18.52",0,2016-05-25
"272",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",155954,0,1,"no","How long should a person wait before applying again?","208.71.53.3",0,2016-05-25
"273",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",163081,0,1,"no","Does not apply to students who applied for their first credit card","74.64.15.238",0,2016-06-19
"274",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",152275,0,1,"yes","Not at the moment","66.87.79.211",0,2016-05-05
"275",63378,14,396145,2016-07-15,"blog/credit-cards/long-wait-credit-card-applications","blog/credit-cards/long-wait-credit-card-applications","Credit Cards",396145,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-30 05:58:35",156963,0,1,"yes","No","172.58.105.143",0,2016-05-29
"276",63454,1,350560,2016-07-15,"blog/credit-cards/smart-masked-credit-card-buy-stuff-online","blog/credit-cards/smart-masked-credit-card-buy-stuff-online","Credit Cards",350560,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59",156145,0,1,"yes","Interesting concept!","69.136.92.5",0,2016-05-26
